,en,lat,lng
193,Light-vented Bulbul,29.692398,114.23582
194,Light-vented Bulbul,40.39546,115.82937
195,Light-vented Bulbul,39.05058,117.21393
196,Light-vented Bulbul,31.1478,121.4389
197,Light-vented Bulbul,31.703579,119.92955
198,Light-vented Bulbul,39.087227,117.1681
199,Light-vented Bulbul,22.955038,112.46278
200,Light-vented Bulbul,28.046783,116.4621
201,Light-vented Bulbul,40.136646,116.29751
202,Light-vented Bulbul,30.817888,121.517784
203,Light-vented Bulbul,29.699018,121.61353
204,Light-vented Bulbul,32.051613,120.2062
205,Light-vented Bulbul,31.19257,121.36473
206,Light-vented Bulbul,31.128164,119.85458
207,Light-vented Bulbul,31.090136,121.37213
208,Light-vented Bulbul,31.31304,121.35935
209,Light-vented Bulbul,19.737944,109.35642
210,Light-vented Bulbul,30.193241,120.1185
211,Light-vented Bulbul,30.539099,104.32158
212,Light-vented Bulbul,31.077246,121.18017
213,Light-vented Bulbul,31.096197,120.39221
214,Light-vented Bulbul,33.141155,107.06362
215,Light-vented Bulbul,36.269634,120.43952
216,Light-vented Bulbul,30.898304,121.942055
217,Light-vented Bulbul,31.248827,121.41202
218,Light-vented Bulbul,31.603987,120.73946
219,Light-vented Bulbul,40.09196,124.355515
220,Light-vented Bulbul,30.209198,120.137695
221,Light-vented Bulbul,20.05538,110.20993
222,Light-vented Bulbul,23.868876,106.61461
223,Light-vented Bulbul,39.100628,121.79145
224,Light-vented Bulbul,20.052364,110.209175
225,Light-vented Bulbul,31.031982,120.41495
226,Light-vented Bulbul,30.375355,120.61364
227,Light-vented Bulbul,26.73247,106.65616
228,Light-vented Bulbul,22.520298,106.990486
229,Light-vented Bulbul,30.24431,119.99249
230,Light-vented Bulbul,29.750084,120.22081
231,Light-vented Bulbul,26.03419,119.64201
232,Light-vented Bulbul,22.341501,106.86242
233,Light-vented Bulbul,30.263409,120.020744
234,Light-vented Bulbul,22.463232,106.957596
235,Light-vented Bulbul,30.1821,120.11113
236,Light-vented Bulbul,39.886932,116.34934
237,Light-vented Bulbul,31.749743,121.25307
238,Light-vented Bulbul,22.328526,112.592514
239,Light-vented Bulbul,30.103945,120.056465
240,Light-vented Bulbul,29.743761,120.191086
241,Light-vented Bulbul,31.72238,121.23817
242,Light-vented Bulbul,31.407953,120.89579
243,Light-vented Bulbul,40.128227,116.31167
244,Light-vented Bulbul,40.128544,116.32545
245,Light-vented Bulbul,39.99869,116.206856
246,Light-vented Bulbul,22.260609,106.73683
247,Light-vented Bulbul,40.129944,116.33286
248,Light-vented Bulbul,31.706177,121.25812
249,Light-vented Bulbul,40.12833,116.335396
250,Light-vented Bulbul,22.4,106.6
251,Light-vented Bulbul,22.268593,107.51296
252,Light-vented Bulbul,31.293343,120.69471
253,Light-vented Bulbul,31.250956,121.440895
254,Light-vented Bulbul,31.300842,120.69617
255,Light-vented Bulbul,26.04368,119.350075
256,Light-vented Bulbul,31.163937,121.42214
257,Light-vented Bulbul,31.236422,121.49591
258,Light-vented Bulbul,39.777138,116.460594
259,Light-vented Bulbul,25.917171,119.13156
0,Masked Laughingthrush,30.610132,114.31947
1,Masked Laughingthrush,22.499134,113.95396
2,Masked Laughingthrush,24.483877,118.08644
3,Masked Laughingthrush,31.957115,114.244255
4,Masked Laughingthrush,30.344103,119.92858
5,Masked Laughingthrush,27.65241,117.981384
6,Masked Laughingthrush,30.267427,120.07676
7,Masked Laughingthrush,29.814137,121.5421
8,Masked Laughingthrush,23.18312,113.29759
9,Masked Laughingthrush,23.182203,113.368835
10,Masked Laughingthrush,23.289991,113.714325
11,Masked Laughingthrush,24.76691,113.23185
12,Masked Laughingthrush,29.771275,121.33083
13,Masked Laughingthrush,30.25949,119.914825
14,Masked Laughingthrush,24.847673,118.026924
15,Masked Laughingthrush,30.605564,114.316185
16,Masked Laughingthrush,31.349155,120.45297
17,Masked Laughingthrush,22.511337,113.94878
18,Masked Laughingthrush,22.56453,113.98023
19,Masked Laughingthrush,32.03777,118.84653
20,Masked Laughingthrush,30.241926,119.75857
21,Masked Laughingthrush,22.547281,113.91835
22,Masked Laughingthrush,26.149008,119.29217
23,Masked Laughingthrush,30.513933,114.444626
24,Masked Laughingthrush,29.802313,121.56177
25,Masked Laughingthrush,30.31767,120.12476
26,Masked Laughingthrush,23.212933,113.64279
27,Masked Laughingthrush,24.90173,118.15031
28,Masked Laughingthrush,31.321577,120.318054
29,Masked Laughingthrush,31.238844,120.8011
30,Masked Laughingthrush,30.519949,114.35541
31,Masked Laughingthrush,22.572905,113.90371
32,Masked Laughingthrush,28.944084,116.35374
33,Masked Laughingthrush,22.524765,114.01123
34,Masked Laughingthrush,29.536919,119.06825
35,Masked Laughingthrush,29.427872,118.5583
36,Masked Laughingthrush,28.046783,116.4621
37,Masked Laughingthrush,29.699018,121.61353
38,Masked Laughingthrush,31.128164,119.85458
39,Masked Laughingthrush,31.340462,121.37495
40,Masked Laughingthrush,30.093533,120.11677
41,Masked Laughingthrush,30.24431,119.99249
42,Masked Laughingthrush,26.03419,119.64201
43,Masked Laughingthrush,30.263409,120.020744
44,Masked Laughingthrush,27.991245,116.34855
45,Masked Laughingthrush,26.04368,119.350075
0,Olive-backed Pipit,30.610132,114.31947
1,Olive-backed Pipit,31.028845,119.898605
2,Olive-backed Pipit,31.238844,120.8011
3,Olive-backed Pipit,31.269634,121.35688
4,Olive-backed Pipit,24.861746,118.12162
5,Olive-backed Pipit,30.344103,119.92858
6,Olive-backed Pipit,26.089828,119.23395
7,Olive-backed Pipit,24.483877,118.08644
8,Olive-backed Pipit,31.259659,120.728516
9,Olive-backed Pipit,24.476065,97.584335
10,Olive-backed Pipit,23.18312,113.29759
11,Olive-backed Pipit,25.1296,102.760666
12,Olive-backed Pipit,40.131298,116.30796
13,Olive-backed Pipit,30.253456,120.11699
14,Olive-backed Pipit,39.89335,116.16179
15,Olive-backed Pipit,30.093533,120.11677
16,Olive-backed Pipit,23.289991,113.714325
17,Olive-backed Pipit,26.877722,120.06498
18,Olive-backed Pipit,31.157988,120.81632
19,Olive-backed Pipit,31.214968,121.5496
20,Olive-backed Pipit,30.119272,120.07067
21,Olive-backed Pipit,30.605564,114.316185
22,Olive-backed Pipit,31.289612,120.49911
23,Olive-backed Pipit,30.25949,119.914825
24,Olive-backed Pipit,31.11707,120.58116
25,Olive-backed Pipit,31.318123,121.54807
26,Olive-backed Pipit,31.280752,120.75163
27,Olive-backed Pipit,26.149008,119.29217
28,Olive-backed Pipit,29.802313,121.56177
29,Olive-backed Pipit,31.554543,121.77723
30,Olive-backed Pipit,24.965546,113.62769
31,Olive-backed Pipit,30.693514,114.3969
32,Olive-backed Pipit,26.367727,106.44163
33,Olive-backed Pipit,28.52715,119.549866
34,Olive-backed Pipit,31.321577,120.318054
35,Olive-backed Pipit,26.510353,106.647385
36,Olive-backed Pipit,27.826721,121.1492
37,Olive-backed Pipit,30.267427,120.07676
38,Olive-backed Pipit,35.28921,109.46904
39,Olive-backed Pipit,30.223724,121.89741
40,Olive-backed Pipit,30.241926,119.75857
41,Olive-backed Pipit,31.957115,114.244255
42,Olive-backed Pipit,22.524765,114.01123
43,Olive-backed Pipit,18.319979,109.68752
44,Olive-backed Pipit,30.642256,104.17906
45,Olive-backed Pipit,29.427872,118.5583
46,Olive-backed Pipit,29.559925,119.12599
47,Olive-backed Pipit,31.303265,121.35604
48,Olive-backed Pipit,39.939568,116.47927
49,Olive-backed Pipit,22.476734,106.98217
50,Olive-backed Pipit,28.046783,116.4621
51,Olive-backed Pipit,32.051613,120.2062
52,Olive-backed Pipit,31.128164,119.85458
53,Olive-backed Pipit,22.520298,106.990486
54,Olive-backed Pipit,30.898304,121.942055
55,Olive-backed Pipit,19.972437,110.43371
56,Olive-backed Pipit,30.920507,121.97316
57,Olive-backed Pipit,24.056183,97.970665
58,Olive-backed Pipit,23.868876,106.61461
59,Olive-backed Pipit,31.031982,120.41495
60,Olive-backed Pipit,30.24431,119.99249
61,Olive-backed Pipit,29.750084,120.22081
62,Olive-backed Pipit,26.03419,119.64201
63,Olive-backed Pipit,30.263409,120.020744
64,Olive-backed Pipit,26.447598,106.67772
65,Olive-backed Pipit,22.54401,106.59544
66,Olive-backed Pipit,31.749743,121.25307
67,Olive-backed Pipit,22.328526,112.592514
68,Olive-backed Pipit,30.103945,120.056465
69,Olive-backed Pipit,31.72238,121.23817
70,Olive-backed Pipit,24.757023,102.89321
71,Olive-backed Pipit,31.706177,121.25812
72,Olive-backed Pipit,25.975468,98.697136
73,Olive-backed Pipit,22.4,106.6
74,Olive-backed Pipit,31.340462,121.37495
75,Olive-backed Pipit,30.15225,120.13549
76,Olive-backed Pipit,25.917171,119.13156
77,Olive-backed Pipit,22.463232,106.957596
0,Pale Thrush,31.028845,119.898605
1,Pale Thrush,24.483877,118.08644
2,Pale Thrush,30.119272,120.07067
3,Pale Thrush,26.089828,119.23395
4,Pale Thrush,30.920507,121.97316
5,Pale Thrush,30.253456,120.11699
6,Pale Thrush,30.093533,120.11677
7,Pale Thrush,31.157988,120.81632
8,Pale Thrush,31.214968,121.5496
9,Pale Thrush,31.269634,121.35688
10,Pale Thrush,31.095327,121.428314
11,Pale Thrush,31.318123,121.54807
12,Pale Thrush,26.149008,119.29217
13,Pale Thrush,29.802313,121.56177
14,Pale Thrush,26.085672,119.26489
15,Pale Thrush,31.058327,121.49599
16,Pale Thrush,31.23919,121.34463
17,Pale Thrush,27.8391,121.14586
18,Pale Thrush,24.57625,118.07067
19,Pale Thrush,31.321577,120.318054
20,Pale Thrush,30.12652,120.06906
21,Pale Thrush,27.826721,121.1492
22,Pale Thrush,30.267427,120.07676
23,Pale Thrush,32.46096,119.92416
24,Pale Thrush,27.991245,116.34855
25,Pale Thrush,27.972912,116.37862
26,Pale Thrush,31.1478,121.4389
27,Pale Thrush,31.703579,119.92955
28,Pale Thrush,30.817888,121.517784
29,Pale Thrush,29.699018,121.61353
30,Pale Thrush,30.898304,121.942055
31,Pale Thrush,30.209198,120.137695
32,Pale Thrush,39.8799,116.41058
33,Pale Thrush,25.593084,115.80344
34,Pale Thrush,26.03419,119.64201
35,Pale Thrush,30.24431,119.99249
36,Pale Thrush,30.103945,120.056465
37,Pale Thrush,31.340462,121.37495
38,Pale Thrush,26.04368,119.350075
0,Streak-breasted Scimitar-Babbler,31.028845,119.898605
1,Streak-breasted Scimitar-Babbler,30.994867,103.50685
2,Streak-breasted Scimitar-Babbler,32.61769,104.8388
3,Streak-breasted Scimitar-Babbler,31.957115,114.244255
4,Streak-breasted Scimitar-Babbler,23.18312,113.29759
5,Streak-breasted Scimitar-Babbler,24.847673,118.026924
6,Streak-breasted Scimitar-Babbler,26.595816,106.6917
7,Streak-breasted Scimitar-Babbler,24.476065,97.584335
8,Streak-breasted Scimitar-Babbler,30.502909,104.28985
9,Streak-breasted Scimitar-Babbler,30.539099,104.32158
10,Streak-breasted Scimitar-Babbler,29.726082,121.24989
11,Streak-breasted Scimitar-Babbler,24.90173,118.15031
12,Streak-breasted Scimitar-Babbler,23.906157,106.61031
13,Streak-breasted Scimitar-Babbler,24.965546,113.62769
14,Streak-breasted Scimitar-Babbler,30.50436,104.2981
15,Streak-breasted Scimitar-Babbler,28.52715,119.549866
16,Streak-breasted Scimitar-Babbler,23.212933,113.64279
17,Streak-breasted Scimitar-Babbler,35.335175,109.54764
18,Streak-breasted Scimitar-Babbler,26.79434,99.62984
19,Streak-breasted Scimitar-Babbler,18.746164,108.84387
20,Streak-breasted Scimitar-Babbler,22.51522,106.94924
21,Streak-breasted Scimitar-Babbler,22.49921,106.96898
22,Streak-breasted Scimitar-Babbler,24.16234,102.39495
23,Streak-breasted Scimitar-Babbler,29.692398,114.23582
24,Streak-breasted Scimitar-Babbler,22.476734,106.98217
25,Streak-breasted Scimitar-Babbler,29.559925,119.12599
26,Streak-breasted Scimitar-Babbler,28.046783,116.4621
27,Streak-breasted Scimitar-Babbler,29.699018,121.61353
28,Streak-breasted Scimitar-Babbler,31.128164,119.85458
29,Streak-breasted Scimitar-Babbler,26.149008,119.29217
30,Streak-breasted Scimitar-Babbler,25.975468,98.697136
31,Streak-breasted Scimitar-Babbler,22.463232,106.957596
32,Streak-breasted Scimitar-Babbler,22.513052,106.951096
33,Streak-breasted Scimitar-Babbler,26.658157,106.66888
34,Streak-breasted Scimitar-Babbler,24.44774,97.541595
35,Streak-breasted Scimitar-Babbler,22.52499,106.84495
36,Streak-breasted Scimitar-Babbler,25.917171,119.13156
0,Swinhoe's White-eye,30.610132,114.31947
1,Swinhoe's White-eye,22.499134,113.95396
2,Swinhoe's White-eye,31.028845,119.898605
3,Swinhoe's White-eye,24.483877,118.08644
4,Swinhoe's White-eye,22.566784,114.094376
5,Swinhoe's White-eye,30.344103,119.92858
6,Swinhoe's White-eye,26.089828,119.23395
7,Swinhoe's White-eye,23.18312,113.29759
8,Swinhoe's White-eye,25.1296,102.760666
9,Swinhoe's White-eye,24.847673,118.026924
10,Swinhoe's White-eye,23.182203,113.368835
11,Swinhoe's White-eye,24.76691,113.23185
12,Swinhoe's White-eye,24.788158,118.67577
13,Swinhoe's White-eye,23.096346,113.29858
14,Swinhoe's White-eye,31.957115,114.244255
15,Swinhoe's White-eye,21.650585,110.87159
16,Swinhoe's White-eye,30.605564,114.316185
17,Swinhoe's White-eye,30.539099,104.32158
18,Swinhoe's White-eye,30.502909,104.28985
19,Swinhoe's White-eye,31.289612,120.49911
20,Swinhoe's White-eye,24.788233,113.19896
21,Swinhoe's White-eye,31.095327,121.428314
22,Swinhoe's White-eye,23.181284,113.38981
23,Swinhoe's White-eye,24.51233,118.57577
24,Swinhoe's White-eye,22.547281,113.91835
25,Swinhoe's White-eye,24.776281,113.267845
26,Swinhoe's White-eye,24.90173,118.15031
27,Swinhoe's White-eye,23.906157,106.61031
28,Swinhoe's White-eye,26.085672,119.26489
29,Swinhoe's White-eye,22.558064,114.03415
30,Swinhoe's White-eye,26.367727,106.44163
31,Swinhoe's White-eye,24.57625,118.07067
32,Swinhoe's White-eye,19.951584,110.01976
33,Swinhoe's White-eye,27.826721,121.1492
34,Swinhoe's White-eye,19.972437,110.43371
35,Swinhoe's White-eye,23.016626,113.77776
36,Swinhoe's White-eye,22.947737,113.30737
37,Swinhoe's White-eye,18.515879,110.0318
38,Swinhoe's White-eye,22.572905,113.90371
39,Swinhoe's White-eye,22.67545,113.84328
40,Swinhoe's White-eye,22.531145,113.36596
41,Swinhoe's White-eye,24.551208,118.23059
42,Swinhoe's White-eye,18.260117,109.52598
43,Swinhoe's White-eye,30.223724,121.89741
44,Swinhoe's White-eye,22.774036,113.96208
45,Swinhoe's White-eye,22.524765,114.01123
46,Swinhoe's White-eye,23.89881,106.63334
47,Swinhoe's White-eye,29.536919,119.06825
48,Swinhoe's White-eye,29.580593,118.97636
49,Swinhoe's White-eye,31.23457,120.566795
50,Swinhoe's White-eye,18.700415,108.81202
51,Swinhoe's White-eye,22.476734,106.98217
52,Swinhoe's White-eye,31.340462,121.37495
53,Swinhoe's White-eye,31.214968,121.5496
54,Swinhoe's White-eye,26.149008,119.29217
55,Swinhoe's White-eye,23.868876,106.61461
56,Swinhoe's White-eye,31.031982,120.41495
57,Swinhoe's White-eye,26.658157,106.66888
58,Swinhoe's White-eye,30.24431,119.99249
59,Swinhoe's White-eye,22.341501,106.86242
60,Swinhoe's White-eye,30.1821,120.11113
61,Swinhoe's White-eye,22.463232,106.957596
62,Swinhoe's White-eye,31.749743,121.25307
63,Swinhoe's White-eye,22.328526,112.592514
64,Swinhoe's White-eye,24.962109,113.62699
65,Swinhoe's White-eye,23.104862,105.73888
66,Swinhoe's White-eye,22.260609,106.73683
67,Swinhoe's White-eye,31.706177,121.25812
68,Swinhoe's White-eye,27.991245,116.34855
69,Swinhoe's White-eye,31.250956,121.440895
70,Swinhoe's White-eye,30.267427,120.07676
71,Swinhoe's White-eye,25.917171,119.13156
0,White Wagtail,30.880974,121.945145
1,White Wagtail,21.272165,110.347885
2,White Wagtail,22.499134,113.95396
3,White Wagtail,31.028845,119.898605
4,White Wagtail,31.238844,120.8011
5,White Wagtail,27.65241,117.981384
6,White Wagtail,40.03307,116.253845
7,White Wagtail,24.628504,117.95993
8,White Wagtail,26.158112,103.94998
9,White Wagtail,37.04239,101.82346
10,White Wagtail,22.566784,114.094376
11,White Wagtail,37.0206,101.5929
12,White Wagtail,28.951767,120.07401
13,White Wagtail,31.957115,114.244255
14,White Wagtail,30.344103,119.92858
15,White Wagtail,30.119272,120.07067
16,White Wagtail,22.56453,113.98023
17,White Wagtail,32.64035,103.5982
18,White Wagtail,29.814137,121.5421
19,White Wagtail,40.131298,116.30796
20,White Wagtail,23.120075,113.34003
21,White Wagtail,36.032883,104.05075
22,White Wagtail,30.920507,121.97316
23,White Wagtail,23.18312,113.29759
24,White Wagtail,31.209242,121.78188
25,White Wagtail,36.122837,120.58589
26,White Wagtail,25.1296,102.760666
27,White Wagtail,30.241926,119.75857
28,White Wagtail,24.847673,118.026924
29,White Wagtail,30.423994,119.710686
30,White Wagtail,31.331179,120.736115
31,White Wagtail,30.253456,120.11699
32,White Wagtail,31.839529,117.26899
33,White Wagtail,39.89335,116.16179
34,White Wagtail,30.15225,120.13549
35,White Wagtail,40.12383,116.459404
36,White Wagtail,30.093533,120.11677
37,White Wagtail,31.063559,120.997215
38,White Wagtail,31.118956,120.47339
39,White Wagtail,31.448574,120.76839
40,White Wagtail,30.936537,121.906685
41,White Wagtail,23.182203,113.368835
42,White Wagtail,31.118721,120.5221
43,White Wagtail,23.289991,113.714325
44,White Wagtail,36.56763,101.886116
45,White Wagtail,39.939495,116.64302
46,White Wagtail,39.777138,116.460594
47,White Wagtail,31.139013,121.666374
48,White Wagtail,30.867863,121.91782
49,White Wagtail,29.771275,121.33083
50,White Wagtail,39.690964,116.03421
51,White Wagtail,26.877722,120.06498
52,White Wagtail,30.528587,120.75303
53,White Wagtail,40.01521,116.38802
54,White Wagtail,21.650585,110.87159
55,White Wagtail,31.157988,120.81632
56,White Wagtail,30.931326,121.917534
57,White Wagtail,40.13205,116.34005
58,White Wagtail,29.726082,121.24989
59,White Wagtail,40.08008,116.38726
60,White Wagtail,40.303745,115.56245
61,White Wagtail,30.632013,104.085846
62,White Wagtail,30.64273,122.061935
63,White Wagtail,40.287857,115.542694
64,White Wagtail,32.789337,103.62939
65,White Wagtail,24.579262,118.56859
66,White Wagtail,38.183228,114.33303
67,White Wagtail,31.214968,121.5496
68,White Wagtail,30.253855,120.137184
69,White Wagtail,31.366514,120.57373
70,White Wagtail,35.191612,109.736824
71,White Wagtail,30.25949,119.914825
72,White Wagtail,31.095327,121.428314
73,White Wagtail,23.181284,113.38981
74,White Wagtail,40.39546,115.82937
75,White Wagtail,22.547281,113.91835
76,White Wagtail,24.776281,113.267845
77,White Wagtail,40.291183,116.06309
78,White Wagtail,39.638447,115.59112
79,White Wagtail,24.90173,118.15031
80,White Wagtail,40.373127,115.448006
81,White Wagtail,35.941322,104.15786
82,White Wagtail,30.57081,104.05835
83,White Wagtail,26.149008,119.29217
84,White Wagtail,30.09489,122.265724
85,White Wagtail,30.513933,114.444626
86,White Wagtail,39.829014,116.21707
87,White Wagtail,28.52715,119.549866
88,White Wagtail,31.140799,121.43756
89,White Wagtail,29.861055,121.626686
90,White Wagtail,33.266666,103.916664
91,White Wagtail,31.058327,121.49599
92,White Wagtail,30.693514,114.3969
93,White Wagtail,38.019394,114.53397
94,White Wagtail,32.875427,120.96796
95,White Wagtail,23.212933,113.64279
96,White Wagtail,30.674973,103.1679
97,White Wagtail,26.367727,106.44163
98,White Wagtail,23.888165,106.619125
99,White Wagtail,26.447598,106.67772
100,White Wagtail,39.997467,116.2734
101,White Wagtail,30.269602,120.19309
102,White Wagtail,24.57625,118.07067
103,White Wagtail,35.287636,109.67045
104,White Wagtail,31.259659,120.728516
105,White Wagtail,31.321577,120.318054
106,White Wagtail,30.696535,103.206
107,White Wagtail,35.335175,109.54764
108,White Wagtail,29.574547,106.42756
109,White Wagtail,26.510353,106.647385
110,White Wagtail,27.826721,121.1492
111,White Wagtail,40.007866,116.300644
112,White Wagtail,32.420815,105.85024
113,White Wagtail,35.17312,109.402245
114,White Wagtail,30.267427,120.07676
115,White Wagtail,39.776875,116.59635
116,White Wagtail,39.717926,116.024445
117,White Wagtail,26.79434,99.62984
118,White Wagtail,22.572905,113.90371
119,White Wagtail,38.004776,114.34395
120,White Wagtail,40.12903,116.328545
121,White Wagtail,31.21672,121.54135
122,White Wagtail,32.60294,104.788284
123,White Wagtail,25.959202,109.636246
124,White Wagtail,24.551208,118.23059
125,White Wagtail,30.223724,121.89741
126,White Wagtail,31.841919,120.83312
127,White Wagtail,30.58552,104.04798
128,White Wagtail,30.154385,121.953094
129,White Wagtail,22.524765,114.01123
130,White Wagtail,32.61769,104.8388
131,White Wagtail,18.319979,109.68752
132,White Wagtail,32.424973,120.17022
133,White Wagtail,39.44741,123.07471
134,White Wagtail,18.700415,108.81202
135,White Wagtail,30.642256,104.17906
136,White Wagtail,26.868443,99.96788
137,White Wagtail,29.427872,118.5583
138,White Wagtail,29.536919,119.06825
139,White Wagtail,29.580593,118.97636
140,White Wagtail,29.559925,119.12599
141,White Wagtail,41.82125,123.59736
142,White Wagtail,26.883379,100.233444
143,White Wagtail,36.470192,103.64897
144,White Wagtail,31.897017,120.8044
145,White Wagtail,31.800589,120.81192
146,White Wagtail,24.16234,102.39495
147,White Wagtail,29.692398,114.23582
148,White Wagtail,22.565264,106.9478
149,White Wagtail,31.1478,121.4389
150,White Wagtail,25.224627,98.67067
151,White Wagtail,39.087227,117.1681
152,White Wagtail,22.955038,112.46278
153,White Wagtail,28.046783,116.4621
154,White Wagtail,40.136646,116.29751
155,White Wagtail,30.817888,121.517784
156,White Wagtail,29.699018,121.61353
157,White Wagtail,40.36554,115.783134
158,White Wagtail,32.051613,120.2062
159,White Wagtail,31.128164,119.85458
160,White Wagtail,22.520298,106.990486
161,White Wagtail,31.31304,121.35935
162,White Wagtail,30.193241,120.1185
163,White Wagtail,31.077246,121.18017
164,White Wagtail,31.125706,120.51888
165,White Wagtail,33.141155,107.06362
166,White Wagtail,30.188692,120.11395
167,White Wagtail,31.340462,121.37495
168,White Wagtail,36.269634,120.43952
169,White Wagtail,30.898304,121.942055
170,White Wagtail,31.603987,120.73946
171,White Wagtail,19.972437,110.43371
172,White Wagtail,30.209198,120.137695
173,White Wagtail,20.05538,110.20993
174,White Wagtail,40.315197,115.600464
175,White Wagtail,30.1821,120.11113
176,White Wagtail,25.975468,98.697136
177,White Wagtail,23.868876,106.61461
178,White Wagtail,29.184475,119.37959
179,White Wagtail,31.031982,120.41495
180,White Wagtail,30.375355,120.61364
181,White Wagtail,39.88011,116.511185
182,White Wagtail,24.056183,97.970665
183,White Wagtail,26.73247,106.65616
184,White Wagtail,39.05058,117.21393
185,White Wagtail,31.293343,120.69471
186,White Wagtail,30.24431,119.99249
187,White Wagtail,29.750084,120.22081
188,White Wagtail,26.03419,119.64201
189,White Wagtail,22.341501,106.86242
190,White Wagtail,30.263409,120.020744
191,White Wagtail,39.886932,116.34934
192,White Wagtail,22.54401,106.59544
193,White Wagtail,31.749743,121.25307
194,White Wagtail,22.328526,112.592514
195,White Wagtail,30.103945,120.056465
196,White Wagtail,29.743761,120.191086
197,White Wagtail,31.72238,121.23817
198,White Wagtail,31.28663,120.77842
199,White Wagtail,22.476734,106.98217
200,White Wagtail,31.844732,120.82819
201,White Wagtail,40.128544,116.32545
202,White Wagtail,22.260609,106.73683
203,White Wagtail,24.757023,102.89321
204,White Wagtail,31.706177,121.25812
205,White Wagtail,40.40243,115.853096
206,White Wagtail,40.12833,116.335396
207,White Wagtail,31.836178,120.83089
208,White Wagtail,22.4,106.6
209,White Wagtail,22.463232,106.957596
210,White Wagtail,22.49921,106.96898
211,White Wagtail,27.991245,116.34855
212,White Wagtail,26.04368,119.350075
213,White Wagtail,22.13145,108.15964
214,White Wagtail,31.236422,121.49591
215,White Wagtail,25.917171,119.13156
450,Asian Koel,31.1741,121.4214
451,Asian Koel,31.1741,121.4214
452,Asian Koel,30.9433,121.9669
453,Asian Koel,30.9433,121.9669
454,Asian Koel,22.551,113.9971
455,Asian Koel,22.5381,114.0628
456,Asian Koel,31.9165,114.2253
457,Asian Koel,33.6145,107.5433
458,Asian Koel,29.626,106.507
459,Asian Koel,31.4066,121.7188
460,Asian Koel,40.0415,115.5017
461,Asian Koel,31.1741,121.4214
462,Asian Koel,31.1741,121.4214
463,Asian Koel,31.1741,121.4214
464,Asian Koel,31.1741,121.4214
465,Asian Koel,31.1741,121.4214
466,Asian Koel,40.0022,116.3109
467,Asian Koel,22.492,114.044
468,Asian Koel,23.1139,115.4141
469,Asian Koel,22.492,114.044
470,Asian Koel,32.071,118.5644
471,Asian Koel,31.9165,114.2253
472,Asian Koel,34.7335,112.2591
473,Asian Koel,23.2001,113.3501
474,Asian Koel,22.492,114.044
475,Asian Koel,22.7785,113.577
476,Asian Koel,30.8178,104.0282
477,Asian Koel,22.517,113.3927
478,Asian Koel,33.6451,107.8034
479,Asian Koel,22.5674,114.0334
480,Asian Koel,22.5674,114.0334
619,Common Cuckoo,31.4066,121.7188
620,Common Cuckoo,31.4066,121.7188
621,Common Cuckoo,31.4066,121.7188
622,Common Cuckoo,31.1741,121.4214
623,Common Cuckoo,31.1741,121.4214
624,Common Cuckoo,31.1741,121.4214
625,Common Cuckoo,30.9433,121.9669
626,Common Cuckoo,30.9433,121.9669
627,Common Cuckoo,36.9295,101.6956
628,Common Cuckoo,32.3406,96.5481
629,Common Cuckoo,39.2545,118.0117
630,Common Cuckoo,29.653486,91.091576
631,Common Cuckoo,35.5764,111.1153
632,Common Cuckoo,25.694,100.1697
633,Common Cuckoo,40.0151,116.39
634,Common Cuckoo,40.0022,116.3109
635,Common Cuckoo,30.9433,121.9669
636,Common Cuckoo,29.653486,91.091576
637,Common Cuckoo,36.9947,98.8553
638,Common Cuckoo,36.6295,101.8283
639,Common Cuckoo,45.0578,122.3267
640,Common Cuckoo,29.8496,102.2586
641,Common Cuckoo,31.1362,102.4359
642,Common Cuckoo,36.9162,98.9309
643,Common Cuckoo,40.0742,116.4975
644,Common Cuckoo,36.2896,100.627
645,Common Cuckoo,29.379,113.02
646,Common Cuckoo,32.32,96.28
647,Common Cuckoo,31.1741,121.4214
648,Common Cuckoo,28.5077,121.5184
649,Common Cuckoo,36.9947,98.8553
650,Common Cuckoo,33.5179,102.716
651,Common Cuckoo,22.2561,114.1857
652,Common Cuckoo,22.2561,114.1857
1489,Chinese Barbet,22.2561,114.1857
1490,Chinese Barbet,19.0825,109.119
1491,Chinese Barbet,18.7586,108.8588
1492,Chinese Barbet,22.4093,114.1024
1493,Chinese Barbet,18.7535,108.8624
1494,Chinese Barbet,18.7586,108.8588
1495,Chinese Barbet,18.7586,108.8588
1496,Chinese Barbet,18.7586,108.8588
1497,Chinese Barbet,18.7439,108.8442
1498,Chinese Barbet,18.7439,108.8442
1499,Chinese Barbet,27.0258,117.0827
1500,Chinese Barbet,27.0258,117.0827
1501,Chinese Barbet,24.5822,114.4422
1502,Chinese Barbet,27.0258,117.0827
1503,Chinese Barbet,23.634,113.885
1504,Chinese Barbet,18.7439,108.8442
1505,Chinese Barbet,18.7439,108.8442
1506,Chinese Barbet,23.7851,113.7943
1507,Chinese Barbet,22.419,114.194
1508,Chinese Barbet,23.6612,113.7811
1509,Chinese Barbet,18.7439,108.8442
1510,Chinese Barbet,24.5822,114.4422
1511,Chinese Barbet,24.5822,114.4422
1512,Chinese Barbet,23.4584,111.903
1513,Chinese Barbet,24.5822,114.4422
1514,Chinese Barbet,23.634,113.885
1515,Chinese Barbet,18.7439,108.8442
